2.926389317739267609e-02 2.265669852366603357e-02 -3.434827171715986588e-02 2.211991415143772094e-02 -2.720822072263026983e-02 3.498395035331604286e-02
-9.955929152377342162e-02 -2.425985960811680511e-03 -4.782540546791949447e-03 -5.477728375836682373e-02 -1.523256257469614121e-02 2.309399469012425946e-02
-8.636254640832284613e-02 4.773082159357101839e-02 -7.839060558990015859e-02 7.185904268052976940e-02 1.250694193977456431e-02 2.992200506009370584e-02
6.199543597541189860e-02 8.192396885016627051e-03 -3.369040180357400251e-03 5.652170660382928313e-02 2.225706557109690190e-02 -5.076689574052903331e-02
-1.033721239621008918e-02 3.492626677222065990e-02 -8.571915970751171898e-02 3.024375354088911297e-02 -9.272403495853936972e-02 -5.826871079891642741e-02
5.189211673838537917e-03 5.608679084869113568e-02 5.761832155116984600e-02 2.570517194966985899e-02 4.902285293630950433e-03 -6.988709121099910548e-02
-3.287533592320692616e-02 1.064342211572785052e-01 7.300093084578077735e-03 -2.651305802457652738e-02 6.645083059920870762e-03 -4.687635505977900963e-02
-3.060359511823698003e-02 4.598104000808535957e-03 -4.158966335087902616e-02 1.081243987057126273e-02 -5.626558802602103782e-02 3.324744583808511567e-02
-7.545963091675400927e-03 2.017709129387499495e-02 -2.347108954776153111e-02 3.002119228066726583e-02 -2.135968105930888608e-02 3.669924419657990405e-02
-3.338396403986711863e-02 -2.210342243625540784e-02 -1.615186699777867302e-02 1.765205630379120330e-02 1.911167232805223784e-02 -2.965963148857669873e-02
-2.678093816873794442e-02 2.237282064607413676e-02 -3.912429002795884958e-02 -2.066146556801638778e-02 1.028830245770165699e-02 6.945705178083327533e-03
-2.720443144997048215e-02 -1.592787354648213249e-02 -3.017591880938116575e-02 3.377750221775434325e-02 9.415242660344977366e-02 1.575187363470298765e-02
1.205432027571437699e-02 2.775933080025119737e-03 7.748762954926443226e-04 3.127345257844822007e-02 -5.875273517203834922e-02 1.308902142755777667e-02
-1.812118817255102543e-02 4.337769093271546194e-05 -4.608918457691139892e-02 -1.672620176488411395e-02 6.735407494243998705e-02 -4.395535812836823958e-02
3.256784449664273245e-02 -1.911203904029488282e-02 7.425216319665149493e-03 2.820432977824595400e-02 5.540424482983353355e-03 -2.411730979632937047e-02
4.319301672273969349e-03 -1.568509926035219215e-02 -8.567515871840010455e-02 -1.856009159841198394e-02 -1.686855773250962587e-01 -2.664016984461717308e-02
-4.336584614028016899e-02 1.407650684291034821e-02 9.485897110490863066e-03 1.053338001674449798e-01 -4.198730315152747472e-02 -1.606199808632957637e-02
-2.982534780276895406e-02 3.623387406540685279e-02 -8.773150719837073674e-02 2.150495693235064676e-02 -1.428286077835832016e-02 -1.242590282213928456e-02
-8.905258057109219361e-02 6.266137725971121508e-03 -4.403584365582482313e-02 1.626128964593367282e-02 1.779703628557019121e-02 -4.915442787444450692e-03
-4.380933592148137518e-02 1.691470438821585445e-02 -5.227949858112376780e-02 -1.509546640734431809e-02 5.645075520228288318e-02 -2.816196369699945634e-02
-6.800211325203836532e-02 2.253419359913597791e-02 -9.035872782565343431e-02 -6.469713384856726548e-03 8.966834441945358697e-03 -6.917564036310577119e-03
-6.235462435488162668e-03 7.341615274320188733e-02 5.898468171932471499e-02 -6.846570260435147492e-02 1.276294257846640468e-01 3.045966303235454753e-02
1.769970313849642679e-02 1.907286358643039970e-02 -3.769615774838719346e-02 -9.321815734233272061e-03 1.799447027713327318e-02 -1.356715157918051903e-02
-7.038831893268596845e-03 1.883260407213356927e-02 -2.442349957751974165e-02 -3.355122291024024289e-02 1.338939437075443994e-02 -2.602003310063013414e-02
6.056207243707562721e-02 -2.863047766891766224e-02 2.946698764793563921e-02 -1.917943358395985537e-02 -1.314416836922267448e-02 -9.350541039287303680e-02
-2.109358514864077133e-02 -7.189779557896631978e-02 3.140958481917367068e-02 -2.700495812658942115e-03 5.407086452589283943e-03 -6.089430686380455787e-02
2.358484840691844539e-02 -1.071949998734579405e-02 -1.123248403732951678e-01 6.740204044605187239e-02 1.057678231473222902e-01 -8.573552167139765479e-03
3.077136264939661983e-02 -1.196402459769884026e-02 -4.391341419672102619e-02 -4.569623358520429057e-02 1.283534960439482349e-02 -5.934179542295842102e-02
6.128137752122386067e-02 -1.372190207090116972e-02 -2.211351647803547898e-02 -4.289077601712689564e-02 -1.777133316109551567e-02 -8.901173198563722827e-03
-4.965812241789255288e-02 1.661929816459589010e-02 4.316633245157783239e-02 -2.678735191241182062e-02 -1.172522191787687962e-02 9.149546341601293847e-03
6.379725843817243836e-02 8.027137537501792541e-02 -8.671592453944125534e-02 -4.659090978785254689e-02 -7.010743343598466182e-02 3.337169366271545718e-03
-3.518935432568487398e-02 6.981436366527906702e-03 6.612739849694028102e-03 -3.148776491735830185e-02 6.430643277367875665e-02 3.620531662533967021e-02
3.362717224057910903e-02 -4.027719686680403255e-02 -1.362562905712576657e-03 -8.144154191694980005e-03 -4.957571557941510727e-03 4.397873659101231292e-02
1.495610596536495630e-03 -3.902624727626526763e-02 4.347300233526229293e-04 -3.206657041501870947e-02 -1.390138952421924971e-02 -9.536772447289831867e-02
7.466432352066956768e-02 -1.043970673148005837e-03 -6.175508940442147460e-02 2.015552530891328610e-03 3.653146132473107655e-02 8.282706312267658355e-02
-5.521167027068359795e-02 -3.302448389378617039e-02 6.278906842359316398e-02 4.484874579715825843e-02 1.298417317908741146e-02 2.179736046897396556e-02
-3.797914732995631096e-03 1.046523620555308079e-02 -1.354432875091476397e-02 -1.151521502296420363e-01 -7.187365894276041486e-03 -8.735713829233633654e-02
3.302378772685311825e-02 -1.707293179001618047e-02 4.106748974288589732e-02 -1.349991062879461745e-02 -4.624812916350340419e-02 2.282430471986696130e-02
-1.285541915898212595e-03 -2.122735934494378307e-02 8.116741154388205925e-02 -7.928081478819500039e-02 -3.082546307560339593e-02 3.952281668555967381e-02
1.123174763952299454e-01 -2.548227112126418351e-02 2.252628073421582972e-02 -4.285214639557162475e-02 -1.403871745113236674e-02 2.502680100400413166e-02
-2.572341633122825558e-02 2.366962731677773810e-02 -6.559588999051851888e-02 -1.440193544391893919e-02 4.048332127478697362e-02 3.338304565277332853e-02
-7.015644083080379949e-03 -2.114245906720778334e-02 -4.657236191821207544e-02 -1.368907284340691033e-02 -3.690099124435778505e-02 3.939612060453234754e-02
4.059739294117876984e-02 -1.667121686171718761e-03 1.361131743097313343e-02 2.118671804508242759e-02 -2.710407533781131889e-02 4.558827824929538586e-02
-4.187446837494736979e-02 -2.033514609937143308e-02 5.018056198251193839e-02 2.625857711888724896e-02 3.135856970594603360e-02 9.787006312247693851e-03
-9.920966241908146105e-03 -2.630491718038007604e-02 1.126819303873973360e-01 -2.539550620533055636e-02 -1.980596662491219268e-03 8.039664628755857634e-02
5.432488473175331456e-02 -6.361715416236079883e-03 9.481683075205899966e-03 -4.001366116177881849e-02 -2.664390612960735802e-02 1.159070585940361331e-01
-1.194685398037068358e-01 1.023126854468245708e-02 2.444426505891185084e-02 -2.039044417852663160e-02 -7.321226047377964175e-02 -3.082974815984660874e-02
-3.379630495753752073e-02 -8.302640292899584815e-03 -3.838663023587535195e-02 1.077650604056216987e-02 1.105102826121994982e-03 -9.389346938982388868e-02
-4.209463298243389107e-02 -4.380990758429638421e-02 4.412520382712779160e-02 4.525270310383060907e-03 2.036985224307583456e-02 2.435436421575171151e-02
-3.627456101887180373e-02 -2.915283812061759267e-02 -5.220781824494154233e-04 -5.686336651945771842e-02 4.748961548067120336e-04 -2.944072472055571377e-02
2.555380039889259755e-02 -4.477173939484814513e-02 -9.959070200733714795e-02 4.562792148550612326e-02 -2.437649827485366752e-02 -5.313949823144664686e-02
8.717374949385366112e-02 -5.889298723285102399e-02 4.969073633410831664e-02 5.801064818027749925e-02 3.826288236620451616e-02 -4.281497980190519803e-02
-2.042613599528001964e-02 8.167417100350943260e-02 -7.223394047600951995e-02 7.153514507847162467e-03 -2.556343127725168446e-02 4.912913409696880590e-02
-1.422078715206237520e-02 1.423439185024658743e-02 -7.062763780272748870e-03 -1.383172230993798268e-02 -5.949886037666510946e-02 1.273872677151912346e-02
-5.309668347557783968e-02 4.611470278507731613e-02 -2.509171657934317068e-02 -4.357724887680014536e-02 -5.418314726711535162e-02 -5.305896307122641431e-02
-4.337300471595324954e-03 -3.303473272961487961e-02 9.346186172175644652e-03 -3.375245024254718701e-02 1.770691195109962840e-02 -8.317767376272652835e-02
6.124383312061346119e-02 7.313120031341931171e-02 1.808360370751082788e-03 6.307358971241656953e-02 4.097457531780251960e-02 -2.037625401533040698e-02
3.940411276327114576e-02 4.367356711195911900e-02 -4.847129268790685563e-02 -3.378044546023078326e-02 1.494742676288961930e-02 -3.846489129118507017e-02
2.038075588110294448e-02 3.736288885821006239e-02 -4.312150415828400196e-02 1.162231429989483110e-02 -2.996118505861367423e-02 6.579111725172155645e-02
1.906004452328432033e-02 -7.123830302430853197e-03 5.527334552594124345e-02 2.484003649150150553e-02 -3.283724156286789431e-02 3.202746714014561430e-02
3.226552507433319561e-02 1.759305720777512572e-02 -4.162930829713371722e-02 -3.572825783965154212e-02 -4.093827898444672014e-02 1.014567358224105209e-01
-8.340769499854391866e-03 -1.430654970451975157e-02 -7.789123939614456260e-02 2.417801207120336138e-02 -2.736188679998126459e-03 -8.152238307882003765e-02
-3.822371103606030801e-02 3.968194803685297541e-03 6.539185737472220927e-02 -5.130797514439214974e-02 1.028078746856961045e-01 -7.846290220857346509e-02
-1.172140298552017262e-01 4.624236359145662313e-03 -2.530742742466590700e-02 4.292827595561242611e-03 -2.982127140491351233e-02 -6.587076203908790763e-03
-3.796259857318195997e-04 -2.053581028002670825e-02 1.733861780552144183e-02 9.925870315000254185e-02 7.262110639408305389e-03 -4.861405821923309861e-02
4.484185076070224679e-02 -3.913787199654543414e-02 -4.216223453476188737e-02 -4.255165188852620684e-02 -5.798355627583900301e-02 -1.287349673693298502e-01
-1.221094891479733956e-02 -2.585300297116795479e-04 -3.175012915726242030e-02 1.983401527019299990e-02 -4.896792570663104950e-03 -7.715143884611848878e-03
4.411801509897888586e-03 7.162412435560508179e-04 5.595403065538543524e-02 2.858830555088268457e-02 3.815306358980335294e-02 5.773720741966024972e-02
4.051710348622631491e-02 -1.547605530078663416e-02 7.935107686264718241e-02 2.198721736507606994e-02 -4.151827723214895384e-03 3.772771714060279419e-02
3.458880161608696852e-02 2.749833315656382421e-02 5.106669628194247107e-02 6.579006599157168067e-02 3.591916859187402333e-02 2.009562629559481090e-02
4.835960935938968253e-02 -4.858991947833624786e-02 -6.603401080439680326e-02 -5.008417076104286492e-02 4.729332041951125193e-02 -3.363838709486276918e-02
4.405686822991959628e-02 1.262775519111528078e-02 -2.087597452831349565e-02 -5.244547800430812007e-02 1.516556103233718082e-02 3.573404435290891690e-02
-9.503027917484129297e-03 4.186129023208574190e-02 -7.115412692490259705e-02 -8.389729947806695565e-02 -1.979883377968092231e-02 -3.382458844321276775e-02
2.006800009720499309e-02 -1.792694962390560878e-02 -4.912042009759757383e-02 1.278866776268197843e-02 3.617982964211451796e-02 -1.606072888818401529e-03
-1.973619257630838952e-02 2.283369707668747237e-02 -6.390141446272720738e-02 -3.427280825673375414e-02 -1.106345506174107388e-02 -4.439216300301723761e-02
-6.064296306664380964e-02 2.933196512082906354e-02 -5.524307705648717065e-02 -1.440021523298705419e-02 -7.409723900427132859e-02 -1.864643345971085317e-02
3.114956012024765533e-02 -5.644423899566163028e-02 7.717281765960959383e-02 2.633673295268197309e-02 -3.017369269889728575e-02 -6.888768250520885261e-03
-2.492017687746908919e-02 5.697946753133423942e-02 -1.617329952743389379e-02 7.179411214359256166e-02 5.793653804236649496e-02 -9.644321894652281915e-03
4.343716459952697700e-02 -5.553632006901644547e-02 2.262519688219038691e-02 -2.469195505928641066e-02 -1.078914936745057869e-03 4.856020389128656162e-02
1.096644517053893889e-02 -3.200426086329354741e-02 -2.013190926129221348e-02 -3.116652659326807264e-03 -6.142925077706951065e-02 -8.456257885513442096e-03
6.286620719938933177e-02 -4.015180365778775462e-03 -3.967038063176070266e-03 2.704656767526133349e-02 -2.663454020296541006e-02 -1.333136305842285221e-02
7.968676649672520873e-02 -3.701815911008149440e-02 2.014100409605816891e-02 1.042732487771964589e-01 1.897168820891565258e-02 5.736742196480026923e-02
4.553942443876135560e-03 -4.191055577616094319e-02 -5.382264271193797078e-02 6.452595961542768876e-02 2.596700776723551846e-02 4.740488238230970708e-02
5.163620943980869182e-02 4.296042589600234524e-02 5.675315022728675413e-02 6.559634998038309239e-02 2.733184794530995818e-02 -6.099426032221885730e-02
2.326637060517449188e-02 -2.729140240299441147e-02 -1.734356927228545772e-02 -1.457135183077979236e-03 4.263595679787104964e-02 8.264445325089216088e-02
1.849282899816118500e-02 -3.885120714455592150e-02 -5.723074489946622379e-02 -2.934294566974112242e-02 3.542046988923975431e-02 -1.103796204681091291e-02
-2.389651472926948572e-02 3.109838424649472022e-02 5.277183152825996870e-02 -3.807045392083363566e-02 -5.415543026477815519e-02 -3.763883865966032808e-03
-2.342027779193388195e-03 -3.278264481375047813e-03 1.303612694766580204e-02 5.955893142919532757e-02 -1.347871418143156176e-02 2.471475102901029772e-02
-1.948042201333833115e-02 -2.858755482276338980e-02 -4.543511289694332489e-02 1.999554010729171286e-02 4.014296472394390629e-03 3.465398557840462107e-02
3.222828390844079821e-02 -1.174748096950995260e-02 1.747112951631172445e-02 3.194357003136423512e-02 2.422189947226395176e-02 -7.117123126019551937e-02
2.914862195630913907e-02 4.401460151614954713e-02 -1.059245526216200453e-02 -2.960783445995816485e-02 5.425485864411177389e-02 2.370354752564908258e-03
-9.478437196168973400e-02 -6.159883622563398081e-03 3.389525117685109057e-02 -7.407595069908809449e-02 5.981125784744938806e-02 -6.368381433840657191e-02
-1.574252513027468020e-02 -1.852606956250493070e-02 -1.284200926520899164e-02 9.178666882442461372e-03 2.731427539075242158e-03 -4.575880941456571954e-02
1.317468569951502771e-02 3.915435367550713919e-03 1.963601175759871822e-02 -6.331482434259244271e-03 6.965141257188685320e-02 2.834000256318297030e-03
-3.333370015726795643e-02 -4.133954723259941622e-02 1.900905613101492100e-02 -5.633354341501095597e-02 2.683020210230580363e-02 7.325066491345227915e-02
7.150050259695041321e-02 2.392744076635077918e-02 5.003001937509002350e-02 -5.856093936696555452e-02 -2.864915194182548336e-02 -8.103539639042041387e-03
1.020313453406078708e-01 -1.956153028651782047e-02 2.533431681046845272e-03 -1.791773554809780039e-02 1.876092657550896409e-02 -6.075113152401938332e-03
-4.573866630316232584e-02 4.087540640461940350e-02 -5.046658770634705748e-02 7.460224088293723743e-02 1.730491814474460072e-02 -4.265204750010796741e-02
-7.363869499128869629e-03 -1.773359964464435792e-03 3.892730067018243534e-02 6.901039893631752409e-02 3.703638630000694043e-02 -3.516020483553146218e-03
5.375156705623593267e-02 5.703449310714599901e-02 1.865679078270631591e-02 5.022038557423139267e-04 -3.799175799176306850e-02 -1.005812177975898142e-01
5.212678552653227798e-02 7.962247189562232652e-02 -3.381292092959239243e-02 6.271157285081187249e-02 7.200784089092820972e-02 -4.932988488053107606e-02
-6.382518041914142515e-02 -7.756854412896903306e-02 3.177622679558372160e-02 1.139013152591076931e-02 -4.636374732551405697e-02 -9.962981706699968604e-03
-3.111475661620534058e-02 -7.638823493899997430e-02 -2.701841604289303284e-02 3.384155885000276337e-02 -4.753620773078709449e-02 2.558106940234552637e-02
5.231260063285286810e-02 6.252858029660847416e-02 -3.285277851225384266e-02 -2.145511009846242864e-02 5.012999169373851677e-02 3.224657743486221070e-03
-2.869258605741093621e-02 9.311682486977489528e-03 8.940565808840355080e-03 -3.508397261425994038e-03 -3.350381554936492090e-02 7.275805325980801369e-04
1.317455474960271648e-02 3.907619869958851855e-02 -3.127428088395842881e-02 2.048863436042856409e-02 -7.450859089280524594e-02 6.349285252447392502e-02
-2.404541307646889184e-02 7.812325508520069108e-03 -4.984797904627065110e-03 3.297382722662707544e-02 1.151037330359159713e-02 -4.969255822639984457e-03
-1.935038162169529924e-02 2.149883866742453853e-02 -1.143329746971068900e-01 -1.300591253235686140e-02 8.098613200457926986e-02 2.383782238496537365e-02
3.453932633822946979e-04 -7.008431053920370635e-02 3.331808412176402029e-02 -5.087404349104764772e-02 -5.358413331795860990e-02 -2.871577254566230405e-02
-1.314805881917413370e-02 -7.316900943670805180e-02 -1.351389667544756513e-02 5.406790454408760827e-02 -2.384429167791273906e-03 4.238668263833043209e-03
4.262854642698037100e-02 6.129499865283892512e-02 1.658911759997470925e-02 2.310431010332722815e-02 -6.695914332696763227e-03 6.917854289385505506e-02
-1.906545582737246473e-04 4.709112987390060012e-02 -5.573793795611377971e-02 7.112844971462187194e-02 -5.313760657483527355e-02 4.198663740682902212e-02
-2.301517221631077179e-02 -1.458320316877786439e-02 -6.710775217334281895e-02 3.530896289342970538e-03 3.714961379299354383e-02 2.157377588632422138e-03
-2.785646357336901344e-02 -4.927369444539216742e-02 -8.568225944279037054e-02 -3.105459580873764364e-02 4.325442396848831750e-02 1.315544745580209465e-02
5.800748860384421363e-02 -4.758443721508352764e-02 8.070951157865960401e-02 -1.952744394206938627e-02 -3.155952562981526044e-02 -3.491384898033726009e-02
4.662948389492865831e-02 -1.220359096420249936e-02 -5.866757591169034780e-02 3.082426494951953297e-02 -1.318496494675368627e-02 5.440492736125475404e-02
-6.271840639992088502e-04 -1.143139074180920048e-02 2.190321399995878368e-02 2.294099198441331908e-02 -5.264499906645078026e-02 -4.170917278262323974e-02
-5.220048660265766416e-02 1.908631393851172031e-02 1.349679215090600348e-02 4.958929933865438566e-02 -1.023776691085214602e-02 2.849456466259847782e-03
1.249967825023842261e-03 2.199296596149611510e-02 6.195593260471303487e-02 -9.395891426302704907e-02 -3.979508258480529692e-02 -7.244287331631717175e-02
-6.852633849763067539e-03 3.195064859135875353e-03 2.768678964350533567e-02 4.032394176104089206e-02 5.819985419880751437e-02 5.265318708516909807e-02
-3.503518499362814898e-02 -5.590768256916392454e-02 4.948904232642742373e-02 3.971579094197179999e-02 4.213889126278213410e-02 -1.306637407745138146e-01
-4.037629673011535608e-02 5.300043309207191911e-02 9.217289739728115605e-03 4.108928447895884156e-02 9.695705892026332262e-02 5.519421752091263622e-02
-4.955373547315339647e-03 4.921789368490762928e-02 1.841457209968537165e-02 -9.324188426016705167e-03 -2.305967851953672973e-02 -4.644649453217212370e-02
-1.065970556382413864e-02 -1.342764231230971850e-03 -2.437154144205017081e-02 3.972867128233902034e-02 3.056839190745018822e-02 2.401286548459373102e-02
-6.512323173578944691e-02 4.328930704212982650e-02 4.840931117828180946e-03 7.721204862097664698e-03 -7.506943774604539661e-03 6.764751277491287164e-03
4.247885905226569253e-02 -1.965549052753587655e-01 -3.922764010620043151e-02 -3.046735130480475451e-02 -1.650888440980162117e-02 1.728052566492127400e-03
-3.288165893166620363e-02 -6.058237315198384404e-02 6.638809075082095779e-03 1.578667586190437080e-03 -1.248274585429846699e-02 3.910447204968767188e-02
-3.101243750115545428e-02 -4.425951778203279785e-02 6.742641538018763481e-02 -7.196633661092994606e-03 8.436596110661751663e-03 3.587795101365721766e-03
5.959659238241849649e-02 -5.301769158271846943e-02 -4.117504196671201155e-02 6.575586433180496959e-02 9.252452668779177422e-03 4.827952618711134347e-02
-3.289386971249923242e-02 -1.503430947762480173e-02 4.131499791665708271e-02 -9.631440288112391723e-02 5.351833116133277585e-02 -7.823169038490475347e-02
-1.246130182764227344e-02 -2.357383258138210508e-02 2.172144628105152769e-02 -6.257505767656349957e-03 5.201072175205590647e-02 -2.606836783146065928e-02
8.392871774571990240e-02 -4.448521960704041045e-02 -3.758199870054623054e-02 -1.011462084758531776e-01 9.495963917884045480e-02 -2.082452887809001577e-02
-2.697448999248570900e-02 4.738924783258840340e-02 -7.383383376902698247e-02 -2.588842325108556969e-02 -8.979061311168037504e-03 -1.989988616845433933e-02
4.173108152935603443e-02 -3.438285821374334472e-02 -7.485609434788101368e-02 -1.227148605044758589e-01 -6.767113758955285718e-02 8.348008785382017571e-02
-3.951358537498161211e-02 -4.216841460534328373e-03 -4.434113552657461405e-02 4.098836595392277987e-02 -8.537694251014105520e-03 5.070015019108091436e-02
1.814121800818590743e-02 6.513976772072642245e-03 -3.358061773973587683e-02 3.408996383058712776e-02 -1.571517438741828337e-02 -2.497484027004001628e-02
9.560326364988619430e-02 6.254043574493307889e-02 -4.018183584261074415e-02 -4.953742331049459241e-03 7.978483554672088918e-02 5.622455378554923333e-02
-9.720142726858227444e-03 6.040857095259952875e-02 -2.846306405356347630e-02 -1.568109990074625926e-02 -9.842203842088925389e-03 5.514593382378230567e-03
1.943422975803118374e-02 -1.500554036539758843e-02 1.041510328957366576e-04 -2.673951803279119022e-02 1.994266710202244677e-02 1.006694812173606624e-01
-1.463182220609016322e-02 2.970160619067323607e-02 6.460189015568712501e-02 2.106153709347723113e-02 -1.250395683924032490e-02 -2.400658926719654261e-04
3.870010927870810684e-03 4.556579315887238774e-02 6.334669628834473099e-02 7.619437293707423398e-02 8.198019496730645297e-03 -1.028271869753238400e-02
-4.980285343052021085e-02 -1.042322019171396802e-02 -4.859944162264949463e-02 -1.499851334870064279e-02 3.800609329780406907e-03 -6.422830089794463737e-02
-2.632480179020556948e-02 4.877744534108054836e-02 1.552126146709128206e-02 -3.685290338124477816e-02 -1.013504480264603991e-01 7.076768950398679668e-03
9.241803889463134913e-03 -3.602389786217856382e-02 -1.376046019695643030e-03 -3.507883876757453973e-02 -8.214270902701620997e-03 -3.523652629042218348e-02
-3.299200724952979641e-02 7.618823282972316847e-03 -1.672440055421870950e-02 2.127638343477141619e-02 -2.366298612103679908e-02 5.070870620912435942e-03
-7.285571671261253934e-02 1.367400818463901380e-02 1.293727139671599913e-01 4.047134451190951415e-02 -1.514348055943600009e-02 4.600901396238702562e-03
-1.211697944386043186e-03 -2.528998054766226286e-02 9.208940477118407464e-02 -2.116129556046926485e-02 -4.256321511239866129e-02 -2.040695960969269446e-02
4.122903959979726599e-03 4.023382777824583562e-02 -8.017866831521539353e-03 1.438880632365736184e-02 6.228057108012034077e-02 4.950432016020879511e-02
-4.190466891753121675e-02 9.022566361867387363e-02 2.040362653343315638e-02 8.661599865874263643e-03 -7.900443405932522020e-03 -4.892032684855796357e-03
-6.310187876696850273e-02 -7.377759776519933477e-02 3.968787403630411742e-02 4.486992546411989330e-02 -9.640690211329437653e-02 1.429511850383584706e-02
8.070338477602646832e-02 -1.330239529593526399e-02 -7.830005144268408976e-03 4.373607950886325424e-02 -1.478640067231448696e-02 -3.211512906464360217e-02
-1.900225837792274969e-02 -1.137943085297522718e-03 -4.938848727417995133e-02 1.248357989636979248e-02 -4.676860884197853174e-02 -1.597039612675877143e-02
2.360321635691200928e-03 -2.658085985267998400e-02 9.777072105038311922e-02 -1.702266951619333876e-02 -2.351148569748263972e-02 -4.804248540251359473e-02
-9.602064530059843672e-03 3.103511588514915390e-02 -3.746903696694438984e-02 -1.501032865813087258e-02 1.171693430133921403e-02 8.456010011510568802e-02
3.788651462950779619e-02 3.150354998958969366e-02 1.260991161578061542e-02 -6.765007105778547691e-02 1.263595932185523928e-04 3.778934336289581364e-02
-4.423186648089932199e-02 -2.106351710193033952e-02 -3.090998610517508779e-02 -6.906297289437367259e-02 -3.774606444249489073e-02 3.286794173652184126e-02
-7.432792661681218715e-02 -4.374765668653499834e-02 -1.780790074986416532e-02 -1.932238186224233614e-02 2.831027204538606040e-02 -1.283467894242240907e-04
6.166105908981306394e-02 6.088910149268976849e-03 -5.501973986196648930e-02 -7.947343756123113889e-02 4.702184210604890002e-02 2.556408939840444650e-03
-1.367057499117411978e-02 5.553257177554548479e-02 5.284206885340498455e-03 -1.656050214868145035e-02 -3.356794811776698129e-03 -1.276227445645103896e-02
-1.586209149185410436e-02 -1.236153908461930240e-02 5.122557338895777218e-02 -5.262955839865770397e-02 3.375273664986686017e-02 2.536302396897301744e-03
-1.243187505818762750e-01 -7.055109226407386969e-02 -2.180276390017937826e-02 1.046685723310330531e-02 -1.683599561370312594e-02 -8.682312672455942681e-03
-3.783999966727273623e-02 1.421659007639784061e-02 -8.542766056224950291e-03 -3.362200158900478797e-02 9.934842648608614712e-02 6.672486103496597099e-02
5.335411299153639680e-02 4.279830055594192537e-03 -8.347883239350506815e-03 -5.227346343490252289e-02 -2.407666319317560907e-02 -3.653704670708803753e-02
-1.306559413278250530e-02 -5.739296342144717573e-03 3.542534294763163144e-02 6.277764710328388731e-02 -5.595605849935218756e-02 8.710758499158238743e-02
6.690997017519994747e-03 1.399801223764701730e-02 -5.072516597493421930e-03 6.625190086390293775e-02 3.221011192522661715e-02 8.810771027378208609e-02
-2.134632351722799692e-02 9.999227682438543985e-02 8.701435666516495193e-02 7.321982046785222020e-02 -9.239406653937001779e-02 3.206931362370470107e-02
